city,timestamp,temperature,season
New York,2010-12-15,6.928327852571673,winter
New York,2010-12-16,2.213610161929989,winter
New York,2010-12-17,2.755660335901226,winter
New York,2010-12-18,-4.114528988501139,winter
New York,2010-12-19,3.3351654933272417,winter
New York,2010-12-20,11.091481310911648,winter
New York,2010-12-21,4.448366907733553,winter
New York,2010-12-22,-7.2120302173188655,winter
New York,2010-12-23,-6.966460410972247,winter
New York,2010-12-24,5.62387471645498,winter
New York,2010-12-25,1.6116079903968341,winter
New York,2010-12-26,6.48752060971246,winter
New York,2010-12-27,5.04556876303975,winter
New York,2010-12-28,-0.9580614322380948,winter
New York,2010-12-29,1.593488146837846,winter
New York,2010-12-30,5.6144541661871585,winter
New York,2010-12-31,6.426371847452525,winter
New York,2011-01-01,2.3526278938157317,winter
New York,2011-01-02,-6.5394559379634405,winter
New York,2011-01-03,5.110286927879775,winter
New York,2011-01-04,10.052594028712097,winter
New York,2011-01-05,8.135983916315586,winter
New York,2011-01-06,-4.105126499824986,winter
New York,2011-01-07,2.485304848018236,winter
New York,2011-01-08,8.848742090975074,winter
New York,2011-01-09,-2.7283923024817787,winter
New York,2011-01-10,0.8004082546252433,winter
New York,2011-01-11,0.31117410233427034,winter
New York,2011-01-12,-3.7874526122769208,winter
New York,2011-01-13,-6.216539380292311,winter
New York,2011-01-14,0.31799930995263914,winter
New York,2011-01-15,-11.176416010118707,winter
New York,2011-01-16,-3.4939475906590856,winter
New York,2011-01-17,-1.677162684203358,winter
New York,2011-01-18,0.14844912309316502,winter
New York,2011-01-19,10.059171084449359,winter
New York,2011-01-20,-2.192731434865921,winter
New York,2011-01-21,1.0940885212524252,winter
New York,2011-01-22,-0.8536493555923851,winter
New York,2011-01-23,-0.07971099347200099,winter
New York,2011-01-24,6.157000003743345,winter
New York,2011-01-25,8.9310348944785,winter
New York,2011-01-26,-4.980256222455345,winter
New York,2011-01-27,-8.626948900040686,winter
New York,2011-01-28,0.31775827521425914,winter
New York,2011-01-29,4.409147078631225,winter
New York,2011-01-30,-1.2430494242499588,winter
New York,2011-01-31,0.0927113935456124,winter
New York,2011-02-01,0.2800088397309818,winter
New York,2011-02-02,-1.989497517687107,winter
New York,2011-02-03,0.6175141525803103,winter
New York,2011-02-04,-2.4926223487591987,winter
New York,2011-02-05,7.031887820485392,winter
New York,2011-02-06,-1.0784220336975114,winter
New York,2011-02-07,4.05400281572599,winter
New York,2011-02-08,4.707315233369548,winter
New York,2011-02-09,1.6141104132744104,winter
New York,2011-02-10,-0.05820145126149589,winter
New York,2011-02-11,3.9930799241324113,winter
New York,2011-02-12,-1.6164706910013813,winter
New York,2011-02-13,1.1056684987080347,winter
New York,2011-02-14,6.817178228625248,winter
New York,2011-02-15,-7.24394868450103,winter
New York,2011-02-16,7.253594682291186,winter
New York,2011-02-17,7.020813613520201,winter
New York,2011-02-18,0.12119741840205034,winter
New York,2011-02-19,5.5818565596805865,winter
New York,2011-02-20,4.075778053713707,winter
New York,2011-02-21,-1.6583989865041504,winter
New York,2011-02-22,-2.9783917530222666,winter
New York,2011-02-23,4.2181824730831154,winter
New York,2011-02-24,19.383550397183694,winter
New York,2011-02-25,-1.266526571937315,winter
New York,2011-02-26,-2.7718920276447747,winter
New York,2011-02-27,1.2410040591066236,winter
New York,2011-02-28,3.3655359159375866,winter
New York,2011-03-01,10.406270439215348,spring
New York,2011-03-02,9.580800079338958,spring
New York,2011-03-03,7.3060563166630335,spring
New York,2011-03-04,14.869101966216627,spring
New York,2011-03-05,10.07663048658805,spring
New York,2011-03-06,5.534911591307654,spring
New York,2011-03-07,17.554036833243227,spring
New York,2011-03-08,15.414359646024048,spring
New York,2011-03-09,10.135643426111708,spring
New York,2011-03-10,3.684983532376717,spring
New York,2011-03-11,11.861673271702143,spring
New York,2011-03-12,16.40795082363971,spring
New York,2011-03-13,5.711357756675329,spring
New York,2011-03-14,11.044814945832725,spring
New York,2011-03-15,9.089330331467727,spring
New York,2011-03-16,13.198220514998447,spring
New York,2011-03-17,7.183316454855871,spring
New York,2011-03-18,7.864665731936703,spring
New York,2011-03-19,6.230263229415843,spring
New York,2011-03-20,13.505921608236418,spring
New York,2011-03-21,7.69086634768004,spring
New York,2011-03-22,14.545470813349679,spring
New York,2011-03-23,9.969098208937645,spring
New York,2011-03-24,12.754801136790848,spring
New York,2011-03-25,7.370191214248576,spring
New York,2011-03-26,10.620710418177564,spring
New York,2011-03-27,6.923316027755046,spring
New York,2011-03-28,6.179386898934403,spring
New York,2011-03-29,13.58175425191196,spring
New York,2011-03-30,6.972547290597479,spring
New York,2011-03-31,12.863888283799621,spring
New York,2011-04-01,14.851335547940147,spring
New York,2011-04-02,7.235541917960658,spring
New York,2011-04-03,9.271007199920762,spring
New York,2011-04-04,5.901670219439655,spring
New York,2011-04-05,2.8651655882736593,spring
New York,2011-04-06,1.0559167286901128,spring
New York,2011-04-07,13.232270760998231,spring
New York,2011-04-08,11.7904284202706,spring
New York,2011-04-09,2.3348731797816913,spring
New York,2011-04-10,8.635080169772898,spring
New York,2011-04-11,7.37561635533747,spring
New York,2011-04-12,10.123997694524043,spring
New York,2011-04-13,11.084801047327838,spring
New York,2011-04-14,15.514017347080616,spring
New York,2011-04-15,16.61459001638161,spring
New York,2011-04-16,7.9746463787246205,spring
New York,2011-04-17,2.16433376870131,spring
New York,2011-04-18,11.065976925401289,spring
New York,2011-04-19,4.0602343678985475,spring
New York,2011-04-20,11.294542804819493,spring
New York,2011-04-21,16.03562725280379,spring
New York,2011-04-22,12.532250606204446,spring
New York,2011-04-23,4.021636710694775,spring
New York,2011-04-24,8.545729488965623,spring
New York,2011-04-25,4.371178107878205,spring
New York,2011-04-26,4.880087952548369,spring
New York,2011-04-27,16.791630371741498,spring
New York,2011-04-28,8.450872475463447,spring
New York,2011-04-29,12.158223574808881,spring
New York,2011-04-30,7.525743623621315,spring
New York,2011-05-01,16.390969265283726,spring
New York,2011-05-02,11.486093093504806,spring
New York,2011-05-03,9.334883858905336,spring
New York,2011-05-04,8.694947349044895,spring
New York,2011-05-05,8.07646043395618,spring
New York,2011-05-06,15.807660501612947,spring
New York,2011-05-07,13.040238140906645,spring
New York,2011-05-08,10.302562662861765,spring
New York,2011-05-09,10.305393550177778,spring
New York,2011-05-10,10.543102770058328,spring
New York,2011-05-11,14.12553787307379,spring
New York,2011-05-12,4.00542032418751,spring
New York,2011-05-13,6.603478971564576,spring
New York,2011-05-14,10.013580341219559,spring
New York,2011-05-15,8.638860276118102,spring
New York,2011-05-16,16.195868218559312,spring
New York,2011-05-17,14.581124420031275,spring
New York,2011-05-18,9.8854107872053,spring
New York,2011-05-19,9.53699698291783,spring
New York,2011-05-20,2.2071922358410934,spring
New York,2011-05-21,9.312484786164957,spring
New York,2011-05-22,5.709950120147619,spring
New York,2011-05-23,2.589595180696056,spring
New York,2011-05-24,24.461602864417653,spring
New York,2011-05-25,2.325874184379897,spring
New York,2011-05-26,4.705205061730933,spring
New York,2011-05-27,6.503645756388196,spring
New York,2011-05-28,5.861562713870957,spring
New York,2011-05-29,12.9584494302656,spring
New York,2011-05-30,2.9925562605618774,spring
New York,2011-05-31,8.478229837760676,spring
New York,2011-06-01,31.743329457977804,summer
New York,2011-06-02,26.613220749096865,summer
New York,2011-06-03,29.767179149187477,summer
New York,2011-06-04,22.117855809421975,summer
New York,2011-06-05,33.401111485972166,summer
New York,2011-06-06,27.4814517368311,summer
New York,2011-06-07,28.646213312805628,summer
New York,2011-06-08,22.547654477264576,summer
New York,2011-06-09,27.83651850371139,summer
New York,2011-06-10,24.92156270930878,summer
New York,2011-06-11,33.37159821050581,summer
New York,2011-06-12,28.87222300734924,summer
New York,2011-06-13,23.431321641580084,summer
New York,2011-06-14,29.194991975778475,summer
New York,2011-06-15,21.18350147899897,summer
New York,2011-06-16,29.70809816577988,summer
New York,2011-06-17,26.004827765487313,summer
New York,2011-06-18,20.493722908777915,summer
New York,2011-06-19,27.658925592646902,summer
New York,2011-06-20,34.42256397611679,summer
New York,2011-06-21,23.72228037102595,summer
New York,2011-06-22,22.583941589237273,summer
New York,2011-06-23,33.949155702309724,summer
New York,2011-06-24,23.303081082122965,summer
New York,2011-06-25,27.204489906785064,summer
New York,2011-06-26,16.784096621155914,summer
New York,2011-06-27,31.49065457467472,summer
New York,2011-06-28,20.137519191569858,summer
New York,2011-06-29,19.920313118328657,summer
New York,2011-06-30,15.791576828256522,summer
New York,2011-07-01,24.111475069669666,summer
New York,2011-07-02,18.649688323987128,summer
New York,2011-07-03,30.218239401874285,summer
New York,2011-07-04,24.38255292575715,summer
New York,2011-07-05,26.708372379800245,summer
New York,2011-07-06,28.2057539597564,summer
New York,2011-07-07,26.241052739485447,summer
New York,2011-07-08,22.09127175475985,summer
New York,2011-07-09,27.59540700834589,summer
New York,2011-07-10,17.114763504965588,summer
New York,2011-07-11,27.54017472201015,summer
New York,2011-07-12,21.656789731353747,summer
New York,2011-07-13,29.866979498966742,summer
New York,2011-07-14,25.59317953742407,summer
New York,2011-07-15,31.36277960173143,summer
New York,2011-07-16,23.249534269195898,summer
New York,2011-07-17,22.442226444619283,summer
New York,2011-07-18,25.879849027339056,summer
New York,2011-07-19,37.7442818192628,summer
New York,2011-07-20,25.448758698036343,summer
New York,2011-07-21,21.271728679454757,summer
New York,2011-07-22,27.713098706888378,summer
New York,2011-07-23,23.431629469591517,summer
New York,2011-07-24,26.78430187893822,summer
New York,2011-07-25,24.620900129250018,summer
New York,2011-07-26,26.29152181589964,summer
New York,2011-07-27,18.410560427948447,summer
New York,2011-07-28,9.74590089576223,summer
New York,2011-07-29,20.79667437538617,summer
New York,2011-07-30,26.94135541487732,summer
New York,2011-07-31,20.715897953882884,summer
New York,2011-08-01,23.21873376885296,summer
New York,2011-08-02,16.33281838118531,summer
New York,2011-08-03,24.62448484423162,summer
New York,2011-08-04,28.440473874900988,summer
New York,2011-08-05,21.953046020221265,summer
New York,2011-08-06,32.47155204838963,summer
New York,2011-08-07,27.372427179369502,summer
New York,2011-08-08,26.465827465738116,summer
New York,2011-08-09,22.823289287113074,summer
New York,2011-08-10,23.87752266773973,summer
New York,2011-08-11,25.575745451561698,summer
New York,2011-08-12,30.518325837671906,summer
New York,2011-08-13,28.194050922493407,summer
New York,2011-08-14,28.48637738481491,summer
New York,2011-08-15,14.939534027276737,summer
New York,2011-08-16,27.384809142599423,summer
New York,2011-08-17,16.151280100251018,summer
New York,2011-08-18,23.367351792836345,summer
New York,2011-08-19,22.092928699475603,summer
New York,2011-08-20,20.57792416844625,summer
New York,2011-08-21,18.093495668019735,summer
New York,2011-08-22,29.51332584262464,summer
New York,2011-08-23,20.628891137645727,summer
New York,2011-08-24,22.222581529001427,summer
New York,2011-08-25,21.06033141435439,summer
New York,2011-08-26,15.077097058420804,summer
New York,2011-08-27,30.902636579042337,summer
New York,2011-08-28,22.42316586202054,summer
New York,2011-08-29,22.002775248967794,summer
New York,2011-08-30,27.63159512472034,summer
New York,2011-08-31,28.958411754207397,summer
New York,2011-09-01,11.588508570973794,autumn
New York,2011-09-02,21.801885996428137,autumn
New York,2011-09-03,13.263764273615761,autumn
New York,2011-09-04,21.280066318351448,autumn
New York,2011-09-05,12.066689363472815,autumn
New York,2011-09-06,13.002848482405373,autumn
New York,2011-09-07,11.408310542558613,autumn
New York,2011-09-08,12.972187292324232,autumn
New York,2011-09-09,15.280581933765689,autumn
New York,2011-09-10,22.233219231304133,autumn
New York,2011-09-11,14.776344353326392,autumn
New York,2011-09-12,28.98350469302763,autumn
New York,2011-09-13,11.780386411753756,autumn
New York,2011-09-14,15.699895972793726,autumn
New York,2011-09-15,18.116011105978128,autumn
New York,2011-09-16,10.597841848267974,autumn
New York,2011-09-17,17.152614425138108,autumn
New York,2011-09-18,12.989030753886146,autumn
New York,2011-09-19,7.373576256483775,autumn
New York,2011-09-20,18.9724399662766,autumn
New York,2011-09-21,20.932057637512486,autumn
New York,2011-09-22,10.08113967869119,autumn
New York,2011-09-23,18.179558729467246,autumn
New York,2011-09-24,19.918388080571493,autumn
New York,2011-09-25,7.324675442967733,autumn
New York,2011-09-26,20.25246289860223,autumn
New York,2011-09-27,19.049479402617813,autumn
New York,2011-09-28,10.731820283723119,autumn
New York,2011-09-29,22.48401963251482,autumn
New York,2011-09-30,17.666313251626455,autumn
New York,2011-10-01,18.481316033919374,autumn
New York,2011-10-02,17.818025371054592,autumn
New York,2011-10-03,11.552164684271194,autumn
New York,2011-10-04,21.166545486121176,autumn
New York,2011-10-05,12.231589757112511,autumn
New York,2011-10-06,12.180411323502792,autumn
New York,2011-10-07,26.15731530208168,autumn
New York,2011-10-08,13.029338582766453,autumn
New York,2011-10-09,15.824551459425967,autumn
New York,2011-10-10,12.74232058637066,autumn
New York,2011-10-11,8.331114454092761,autumn
New York,2011-10-12,15.145801830383812,autumn
New York,2011-10-13,16.726552636687163,autumn
